2034	1831	622	162404 162516
1099	1680	598	162484 162493 162529
1301	3129	1159	162480 162519 162529
2118	3048	1108	162481 162493
205	1114	358	162416 162529
106918	3355	1088	162358 162467 162482
168250	4995	1016	162180 162193 162271 162286 162294 162328 162333 162334 162349 162386 162400 162516 162534
177593	3708	366	161897 161919 162016 162057 162067 162153 162180 162193 162271 162286 162293 162294 162305 162334 162349 162394 162400 162448 162516 162534
179815	113	19	156298 156480 159508
180231	228	30	150655 151128 151232 154658 155025 156081 156183 156480 160141 162016
1537	3186	1078	162086 162176 162265 162282 162306
1296	5210	1858	162516 162535
1446	1783	624	162431 162478
1483	2137	835	162445 162475
1753	2024	773	162271 162387
2282	1959	587	161886 162472
2300	5301	1973	162516 162519 162535
2335	5371	2064	162481 162509
1077	5769	2077	162480 162509 162516
1233	11082	4153	162519 162529
1254	4541	1698	162508 162516 162519 162529
1256	4666	1710	162484 162529
1272	6563	2439	162516 162529
1284	4801	1786	162516 162529
1303	2943	1070	161965 162445
1944	2513	811	162463 162508 162516 162519
2015	2139	681	162495 162516 162535
2076	8039	3069	162473 162493
230	6169	1998	162516 162529
1086	4850	1875	162516 162529
1348	3081	1198	162271 162445 162516 162519 162529
1507	312	104	159193 159357 160014 160479 161160
1730	1503	506	162508 162529
1927	2189	787	162508 162516
1949	1808	634	162072 162343 162445
1998	845	317	162245 162516
2097	1200	398	161812 161832 161909
2312	2300	717	162508 162516
1096	3071	1115	162480 162493
1202	1308	502	162271 162331 162387 162445
1211	3162	1156	162478 162516
1264	2176	677	162508 162529
2069	975	276	161939 162093 162112 162211
2075	494	151	161989 162298
2077	879	271	162416 162465
2130	1785	513	162416 162478 162516
187	771	264	162282 162478 162516
1083	1303	459	162129 162322
1416	4009	1493	162410 162507
1457	2272	838	162141 162201
1460	638	232	161870 161939 162250
1602	345	135	158724 160286
1620	3688	1378	162387 162516
1688	3720	1451	162495 162512 162516
1831	6065	2289	162393 162404 162458 162495 162516 162517 162519
1898	85	30	155594 158275 158488
1902	231	82	155523 156972 157458
1950	2981	1100	162390 162402 162472
1985	863	315	161597 161726
2014	1505	541	162495 162516
2038	1040	324	160922 161103 161147 161402 161613
2147	1124	339	161547 162282
2188	1869	631	162007 162465 162516
2306	804	281	162047 162387 162484
2316	2273	862	162261 162306
2325	1392	521	162271 162387 162516
104211	3277	1018	162426 162428 162502 162516
104374	4496	1371	162457 162467 162516
140174	3742	954	162394 162516
166461	3945	814	162516 162534
177765	3810	363	162140 162156 162193 162219 162227 162271 162286 162293 162424 162448 162516 162534
103042	4556	1465	162386 162424 162426 162453 162467 162502 162515 162516
106491	912	296	161460 161504 162257 162482
114662	4095	1133	162386 162424 162428 162515 162516
135141	896	192	161460 161560 161888 162257 162300
135532	613	165	161091 161655
137857	2168	508	162286 162294 162358 162457 162516
140928	826	191	161743 162047 162257 162334 162516
141004	296	67	155179 156486 158465 159594 161431 161841
156607	481	112	159048 159208 159455 160795 160886 162246 162426
157200	544	110	162067 162516
160438	1890	435	162334 162358 162428 162516
1997	12169	4686	162516 162519
1024	940	332	162067 162145
1752	1436	517	161955 162519
1920	3210	1201	162245 162495 162516 162519
1976	1221	440	162245 162309 162476 162516
2017	856	281	161557 161564 161934
2033	1287	458	161103 162356
2048	1501	591	159812 159831
2089	2083	771	162368 162519
2090	2612	996	162394 162495 162516 162519
2093	1675	578	162495 162516 162519
2123	2092	801	162498 162512
2140	6593	2469	162495 162512
2173	657	189	161586 162059
113240	232	75	161542 161720 162047
130992	22	7	132973 150604
135436	1616	353	162067 162221 162235 162426
143969	314	79	162210 162257 162534
1081	3172	1112	162508 162516
1179	5480	1804	162508 162516 162519 162529
100	3633	832	162445 162454 162479 162504 162507
118	963	284	161853 162093 162201
157	2085	760	162255 162271 162387 162491
182	552	182	161383 161658
195	2740	804	162416 162468 162504
1167	709	241	162226 162416 162418
1226	1797	658	162508 162509
1227	3745	1460	162480 162529
1268	2529	925	162465 162529
1334	2246	804	162072 162075
1342	2810	1088	162296 162321 162495 162516 162529
1346	1394	498	162508 162516
1425	1752	617	162445 162529
1458	178	61	161066 161553
1542	1729	578	162282 162306
1556	4222	1620	162495 162537
1590	5796	2259	162481 162517 162519
1591	4431	1687	162495 162519
1593	1344	484	161704 161757 161818
1633	1993	606	162167 162445
1647	555	184	161391 161446 161818
1655	610	231	161157 161437 161726 161818
1687	3800	1467	162495 162516 162519
1711	3836	1338	162387 162402 162445 162487
1762	1282	418	162516 162519
1779	5045	1879	162516 162517 162519
1799	1820	667	162182 162376
1804	662	224	160399 161437
1805	6129	2307	162431 162465
1807	133	41	158050 159195 159235 159453 159841
1824	408	120	158651 159028 159477 159635 159900 160014 160173 160399 160907 161678
1845	2018	679	162516 162519
1924	1924	698	162271 162282
1974	3379	1270	162495 162516
1982	5946	2287	162394 162404 162445
1983	1469	553	162495 162516
1994	7816	2981	162495 162516 162524 162530
2009	3516	1270	162488 162516
2022	2342	840	162516 162539
2027	877	304	161509 161714
2053	3624	1373	162495 162516
2106	1287	425	162163 162368 162524
2107	1826	683	162309 162387
2110	2225	717	162271 162405 162493
2111	1892	635	162271 162484
2119	1094	391	162476 162493
2120	1367	461	160951 161602 161726 162109
2122	2109	775	162495 162516
2132	2726	965	162390 162445
2134	4997	1888	162495 162516
2135	1732	596	162498 162516
2143	2672	968	162481 162493
2163	1502	517	161832 162072 162229
2169	911	312	162271 162421
2171	1049	309	161503 162093
2195	990	350	161714 161756
2266	1084	329	162296 162516
2280	741	234	160522 161687
2283	432	138	160747 160858 161826 162516
2287	1335	421	162282 162516
2297	3567	1373	162415 162484 162516
2320	1481	534	162245 162516
2328	1429	508	162386 162495 162516
2338	3435	1288	162495 162516
2354	1035	388	162347 162484 162516
2186	4560	1685	162492 162503 162516
100714	1831	558	162294 162516
101362	1427	466	162305 162516
103688	2625	808	162174 162467 162516
103980	1742	541	162180 162271
105504	4420	1428	162349 162482 162501 162516
105844	5025	1603	162349 162394 162424 162482 162515 162516
110501	971	318	162328 162386 162516
111622	1245	367	162192 162271 162467
120635	1142	317	162349 162482 162516
125916	1256	344	162334 162426 162516
127108	1125	280	161897 162047 162193 162271 162467 162516
133419	1360	389	162426 162512
185029	2267	146	162335 162349 162400 162516 162534
174503	46	6	117524 121888 131987 133131 133400 133984 134900 136330 150342 158109 159602 162257
101088	735	236	162180 162271
113089	40	8	152086 157246 157494 162271
133771	2824	756	162349 162516 162534
142424	119	35	159093 159745 160256 162055
166534	2715	576	162180 162286 162293 162349 162358 162424 162428
149	901	295	161602 162093 162399 162454
23	3702	1217	162484 162504 162507
1352	604	220	162495 162516
1422	2324	843	162451 162507
1447	504	183	162226 162484
1598	741	251	161147 161421 161437 161553 161818
1609	580	223	162047 162516
1615	2125	764	162093 162528
1627	2114	780	162472 162519
1681	1719	657	162087 162312
1744	408	127	160338 160540
1973	1216	433	161928 161958 162007 162109 162231
1992	1029	364	161710 161726 162109 162225
1993	829	314	162109 162225
1999	896	330	161812 162109
2113	438	152	161928 162516
2136	2300	829	162495 162535
2265	582	210	161812 161946
2315	1505	583	162309 162509
1397	517	175	161419 161957
1900	658	254	161523 161660 161678 162250
101068	10	5	157467 160809
101070	133	39	161423 162047 162235 162271
143009	20	8	150655 154515 155680 162047
199	1261	473	162235 162271 162306 162403
1305	2062	809	162167 162529
103137	546	173	161342 162271
104423	27	9	134229 151241 159704
106452	467	147	161309 161544 161633 161841 162047 162271
106766	1589	525	162334 162516
110387	83	27	153382 161544 162067 162271
112421	744	229	160805 160867 161091 161153 162193 162210
112582	281	81	160747 160805 160809 162271
127164	105	29	152866 158740 158983 162047 162271
137337	639	148	161521 161606 161633 161841 162047 162271
139757	146	42	161561 162271
142488	5286	1285	162349 162400 162424 162467 162516
143367	597	116	162286 162334 162482
145514	27	8	160256 161743
151759	219	47	158321 158984 161091 161406 162055
152545	36	11	150655 154397
158972	387	75	161309 162067
159191	166	42	159057 159380
160010	26	5	111581 111610 112912 121477 134352 148306
162414	2113	497	161897 162180 162193 162235 162271 162286 162293 162294 162516 162534
164917	256	51	161232 162235
165549	1875	387	162349 162516 162534
166024	1021	199	162286 162294 162334 162386 162516
167334	27	7	121987 126189 136901 143497 152571 162271
187595	1497	79	160243 160256 160538 160749 160874 160970 161113 161222 161242 161286 161288 161560 161797 161835 161897 162074 162153 162210 162257 162271 162286 162349 162516
2050	850	284	162495 162516 162535
102194	1963	631	162334 162349 162516
104337	583	186	161888 162271
104913	3281	1022	162349 162424 162452 162516
105211	456	141	158028 161704 161825
105355	1393	430	162210 162235 162271 162516 162538
106438	973	294	161720 161930 162047 162193 162271
106441	1044	311	162305 162467 162516
106983	158	53	162230 162271
107069	1388	423	162334 162358 162516
108727	1104	338	162230 162235 162271
108928	867	280	161544 162516
108981	867	271	162230 162271
110433	22	8	146708 160809
112940	590	159	161743 162047
115170	959	256	162293 162334 162516
115210	4021	1159	162349 162386 162424 162428 162452 162453 162482 162516
116397	361	108	160747 161091 161544
116977	1059	306	162210 162358 162428
117871	235	63	159417 161431 161704 161907
117881	1014	280	161743 161839 161841 162047 162192 162235 162271
134214	538	135	161544 161841 162047 162235
140627	49	16	154515 158109
165551	1504	271	162286 162516
101142	1697	531	162003 162058 162259
105869	251	81	158031 161089
116855	225	67	157501 158811 158840
143859	1273	307	162180 162235 162271
162578	1907	428	162286 162311
175475	131	23	148146 148490 148789 151128 155102 156298 156480 156809 157504 159517 161286
176211	110	16	160243 160880 162067
100556	676	220	161309 162067 162271
104944	1320	414	162424 162516
105799	65	21	151683 154515 155163 156090
107130	89	33	147771 157538 159380 162368
112066	62	19	161091 161561
127152	848	226	162210 162235 162271
139855	776	197	161897 161953 162047 162235 162271
143476	237	55	157501 158983 158984 159543 160232 161933 162055
151597	32	11	155163 156844
152591	354	90	157975 158794 161046 161425
157498	210	44	161477 161675 161830
158783	1189	254	161405 161561 161720 161919 162230 162235 162271 162297 162334 162424 162534
164411	221	52	157975 158028 159745
165219	84	19	147771 148671 148789 154277 156480 157898 158109 159639 161046
168122	435	90	159523 159557 159785 160256 160426 160805 161232 161405 161521 161565 162271 162516
169906	464	82	161309 161560 161720 162230 162334 162516
170891	50	12	146142 146762 147771 153086 154515 158109
111364	2286	685	162286 162349 162426 162516
111921	2935	839	162394 162467 162502 162516
112175	4707	1406	162515 162516
2364	625	192	161823 161969 162519
101260	81	29	149267 152086 155676 161115
101262	89	30	155163 155179 156372 157095 157426 158371 158580 161115
101285	753	249	162235 162271 162452 162516
101415	417	136	161046 161063 161458 161825
104728	21	8	152759 154692
107141	1493	483	161720 161930 162102 162271 162516
113604	546	154	162257 162271
119222	24	8	160747 160809
121097	10	5	153242 155179
121190	56	18	153242 153741 157246 159162
121457	18	6	93885 148789 153242 162047
126548	806	235	161091 161458 161991 162055 162271 162538
127202	1549	397	161897 162047 162052 162132 162193 162235 162271 162516
128512	735	201	161743 161888 161924 162052 162083 162482
132344	31	9	144270 144475 146598 152086
132480	1099	328	161458 161542 161888 162516
141648	129	32	155151 157488 160809 160997 161528
142997	1197	327	162058 162294 162467
143033	18	8	144270 153242
145489	23	7	157246 162047
145491	19	7	153242 156596 162047
145493	16	5	153242 156596
1178	3384	1304	162481 162516
213	1565	540	161928 162306 162318
1365	885	314	161237 162145 162475
1366	1590	585	162271 162445 162493
1399	1219	420	162478 162529
134021	74	23	157804 158050
143245	517	125	161091 162193
1772	2247	840	162231 162298
2131	459	181	161544 161826 161989
102	1773	382	159821 159903 160041 160113 160118 160197 160262 160286 160839 160916 160944 161059 161178 161283 161952 161970 162201 162377 162388 162479
1116	143	50	162047 162235 162418
132	1821	491	162516 162531
233	2936	962	162417 162450
234	2823	689	160922 160934 160990 161136 161200 161494 161507 161658 161896 161900 162042 162084 162099 162120 162145 162244 162276 162308 162361 162391
1279	2152	810	162286 162417
1280	2705	994	162484 162516
1480	1575	542	162416 162417
1581	525	185	159811 160014 160540 161421 162528
1611	2170	735	162368 162478
1844	528	204	161268 162403
1860	414	141	160022 161660 161687
2360	2027	762	162258 162271 162339 162403
122926	4004	695	162067 162124 162140 162174 162193 162271 162286 162328 162334 162349 162386 162424 162457 162516
1232	1982	763	162203 162467 162516
102666	529	158	161675 161841 161928
107408	98	22	161113 161928
107412	268	68	161675 161928
127052	443	130	161675 161841 161928
134326	116	31	156360 156838 158109 160295 161082
135753	60	16	160024 161087 161113
146028	201	52	161675 161841 161928
163134	1592	344	162293 162516 162521
163645	2584	573	162326 162334 162349 162424 162482 162516
167392	215	52	160790 161460
154	2537	909	162403 162529
188	2106	736	162516 162529
1190	1293	470	162508 162516
1475	638	227	161870 162051 162145
105835	519	147	159526 162047 162235 162271
116799	993	293	161919 162047 162271
118985	609	164	161930 161993
119655	407	114	159089 160007 161046 161560 161888 161907 162482
122890	1486	327	162257 162286 162311
130452	349	84	160256 160747 162047
152077	3598	903	162349 162386 162394 162400 162424 162516
159858	1135	265	162305 162349
161634	1288	287	161897 162016 162055 162153
100390	835	268	162055 162428
105468	951	290	162058 162294 162297
105653	1219	392	162257 162286 162358 162386 162428
108156	490	155	161431 161629 162001 162257
109483	524	150	161629 161743
110771	848	247	162102 162334 162516
111743	1121	333	162428 162516
112788	550	158	158012 159048 159466 159704 160007 160454
122916	5684	745	162335 162349 162386 162424 162448 162457 162516
125914	340	93	160676 160710
130520	1059	278	161222 161790 162058
132424	468	124	161458 161924
148956	443	93	162305 162381
152079	858	201	162305 162516
157296	3281	761	162349 162381
162606	2379	493	162293 162334 162428 162482 162516
168492	1291	157	161309 161521 161578 162180 162193 162271 162294 162424 162534
170403	449	69	153348 154222 154269 154738 154849 155428 155926 156113 156183 156480 156489 156604 156661 157484 157720 157848 158028 158109 158351 158465 158794 159417 160256 160950 161342
172547	697	127	162067 162305 162334
176751	895	123	162124 162257 162271 162334
179135	645	44	160473 160874 161269 161578 161737 161841 162025 162193 162286 162394
180985	880	95	158205 158274 158290 158906 158945 159557 159812 159961 160243 160256 160326 160793 161037 161087 161211 161269 161288 161835 161919 162055 162257 162305 162334
183897	2032	102	161288 161309 161389 161426 161477 161749 161897 161919 162193 162271 162424 162448 162457
189331	233	5	62380 63017 63080 65155 65797 66057 68718 69571 70983 71179 72315 73316 74608 74716 75352 76359 78081 79381 79382 79640 79793 79910 81443 81672 82463 82903 84440 85034 85805 86462 90785 91500 92457 93030 93494 94787 95998 96442 97452 97462 97896 98340 98662 98669 100408 100458 100544 100952 101489 101526 102183 102329 102582 103258 104314 104908 106472 106582 106736 107364 107379 107513 108241 108777 109731 109840 110006 111396 112321 112415 113800 114093 114177 115316 115968 116171 116372 117657 118426 118906 119302 120278 120572 120793 121888 122968 123159 123540 123621 123952 124919 125585 126107 126363 126968 127663 129565 130174 130233 130528 130938 131915 132323 132358 135308 136151 136170 136346 136901 137293 137652 139185 139194 140472 140703 141117 141453 141625 142682 143568 143626 144115 144229 145510 145592 146042 147049 147687 148091 148798 149267 149481 149873 150208 151009 151669 152086 153032 153082 153955 154120 155025 156480 157989 158028 159144 159417 159508 161046 161222 161835 162257 162271
